addr,instl_cnt,lat,lon
경기도 용인시 처인구 남사면 북리 182-7,1,37.1485356,127.1507533
경기도 용인시 처인구 남사면 북리 181-5,1,37.1483551,127.1507102
경기도 용인시 처인구 남사면 북리 181-1,1,37.1480808,127.1501504
경기도 용인시 처인구 남사면 북리 180-19,1,37.1478642,127.1501078
경기도 용인시 처인구 남사면 북리 180-13,1,37.1480938,127.1507132
경기도 용인시 처인구 남사면 봉무리 64-6,1,37.1383546,127.1484582
경기도 용인시 처인구 남사면 봉무리 64-6부근,1,37.137754,127.1488926
경기도 용인시 처인구 남사면 봉무리 64,1,37.1372173,127.1494501
경기도 용인시 처인구 남사면 봉무리 65,1,37.1369586,127.1498244
경기도 용인시 처인구 남사면 봉무리 39,1,37.1362532,127.1507215
경기도 용인시 처인구 남사면 봉무리 38-3,1,37.1359516,127.1513889
경기도 용인시 처인구 남사면 봉무리 65,1,37.135259,127.1515655
경기도 용인시 처인구 남사면 봉무리 87-1,1,37.135289,127.1519816
경기도 용인시 처인구 남사면 봉무리 88-1,1,37.1352276,127.1522186
경기도 용인시 처인구 남사면 봉무리 87-2,1,37.1351517,127.1516905
경기도 용인시 처인구 남사면 봉무리 89-1,1,37.1347393,127.1519764
경기도 용인시 처인구 남사면 봉무리 84,1,37.135094,127.1511734
경기도 용인시 처인구 남사면 봉무리 81-2,1,37.1355854,127.1505826
경기도 용인시 처인구 남사면 봉무리 37,1,37.136441,127.1517774
경기도 용인시 처인구 남사면 봉무리 61-4,1,37.1361928,127.1523654
경기도 용인시 처인구 남사면 봉무리 37-6,1,37.1357998,127.1528425
경기도 용인시 처인구 남사면 봉무리 61-12,1,37.1355818,127.1526086
경기도 용인시 처인구 남사면 봉무리 61-2부근,1,37.1350112,127.1534703
경기도 용인시 처인구 남사면 봉무리 105-3,1,37.1348804,127.1528078
경기도 용인시 처인구 남사면 봉무리 105-5,1,37.134918,127.1530324
경기도 용인시 처인구 남사면 봉무리 105-4,1,37.1347798,127.1526063
경기도 용인시 처인구 남사면 봉무리 90-1,1,37.1346084,127.1525744
경기도 용인시 처인구 남사면 봉무리 104-3,1,37.1342943,127.152758
경기도 용인시 처인구 남사면 봉무리 101-5,1,37.1340001,127.1532002
경기도 용인시 처인구 남사면 봉무리 101-5,1,37.1341621,127.1531759
경기도 용인시 처인구 남사면 봉무리 101,1,37.13483,127.153326
경기도 용인시 처인구 남사면 봉무리 103-4,1,37.1343963,127.153162
경기도 용인시 처인구 남사면 북리 31-2부근,1,37.1429729,127.1566686
경기도 용인시 처인구 남사면 북리 67,1,37.1417241,127.1559283
경기도 용인시 처인구 남사면 북리 67,1,37.1418815,127.1565231
경기도 용인시 처인구 남사면 북리 110,1,37.1413124,127.1550661
경기도 용인시 처인구 남사면 북리 129-8부근,1,37.1418323,127.1546777
경기도 용인시 처인구 남사면 북리 131-2,1,37.1421446,127.1542465
경기도 용인시 처인구 남사면 북리 131-2부근,1,37.142333,127.1541206
경기도 용인시 처인구 남사면 북리 131-4,1,37.1423615,127.1530622
경기도 용인시 처인구 남사면 북리 134-1부근,1,37.1431656,127.1533684
경기도 용인시 처인구 남사면 북리 135-3부근,1,37.1435758,127.152756
경기도 용인시 처인구 남사면 북리 150-18,1,37.1440172,127.1540005
경기도 용인시 처인구 남사면 북리 151-16부근,1,37.1447788,127.1521235
경기도 용인시 처인구 남사면 북리 151-6부근,1,37.1449352,127.1525832
경기도 용인시 처인구 남사면 북리 151-18부근,1,37.1451013,127.1531217
경기도 용인시 처인구 남사면 북리 30-4,1,37.1431714,127.1567114
경기도 용인시 처인구 남사면 북리 151-1,1,37.1451761,127.1547643
경기도 용인시 처인구 남사면 북리 151-3,1,37.1454199,127.1535684
경기도 용인시 처인구 남사면 북리 151-3부근,1,37.1457523,127.1534296
경기도 용인시 처인구 남사면 북리 151-3부근,1,37.1462467,127.1532666
경기도 용인시 처인구 남사면 북리 144-1부근,1,37.1466203,127.151315
경기도 용인시 처인구 남사면 북리 177,1,37.1468552,127.1514024
경기도 용인시 처인구 남사면 북리 177,1,37.1467301,127.1515501
경기도 용인시 처인구 남사면 북리 177,1,37.1470582,127.1508035
경기도 용인시 처인구 남사면 북리 176,1,37.1469656,127.1517164
경기도 용인시 처인구 포곡읍 삼계리 79-7,1,37.2983981,127.2343288
경기도 용인시 처인구 포곡읍 삼계리 79,1,37.2987065,127.2343661
경기도 용인시 처인구 포곡읍 삼계리 46,1,37.3013853,127.2360102
경기도 용인시 처인구 포곡읍 삼계리 79-7,1,37.2983981,127.2343804
경기도 용인시 처인구 포곡읍 삼계리 118번지,1,37.2975123,127.2350324
경기도 용인시 처인구 포곡읍 삼계리 118번지,1,37.2972249,127.2351819
경기도 용인시 처인구 포곡읍 삼계리 산41,1,37.2941225,127.236172
경기도 용인시 처인구 포곡읍 삼계리 산 41,1,37.2941234,127.2363073
경기도 용인시 처인구 포곡읍 삼계리 산 41,1,37.2941243,127.2364426
경기도 용인시 처인구 포곡읍 삼계리 275-4,1,37.2873258,127.2333162
경기도 용인시 처인구 포곡읍 삼계리 275-12,1,37.2873258,127.2333366
경기도 용인시 처인구 남사면 북리 20-11,1,37.1464318,127.157756
경기도 용인시 처인구 남사면 북리 20-4,1,37.1464908,127.1571812
경기도 용인시 처인구 포곡읍 삼계리 552-6,1,37.2796382,127.2342093
경기도 용인시 처인구 포곡읍 삼계리 552-4,1,37.2793462,127.2336485
경기도 용인시 처인구 포곡읍 삼계리 505-2,1,37.2796862,127.2347664
경기도 용인시 처인구 포곡읍 삼계리 505-1,1,37.2796448,127.2352242
경기도 용인시 처인구 포곡읍 삼계리 산91-1,1,37.2784157,127.236307
경기도 용인시 처인구 포곡읍 삼계리 산90,1,37.2794079,127.2376285
경기도 용인시 처인구 포곡읍 삼계리 497,1,37.2814792,127.2397387
경기도 용인시 처인구 포곡읍 삼계리 497-6,1,37.2802515,127.23709
경기도 용인시 처인구 포곡읍 삼계리 552-3,1,37.2794572,127.2341679
경기도 용인시 처인구 포곡읍 삼계리 552-1,1,37.2796667,127.2344346
경기도 용인시 처인구 포곡읍 삼계리 553-3,1,37.2798879,127.2339008
경기도 용인시 처인구 포곡읍 삼계리 555-20,1,37.2796678,127.2332167
경기도 용인시 처인구 포곡읍 삼계리 555-23,1,37.2796261,127.2337246
경기도 용인시 처인구 포곡읍 삼계리 555-12,1,37.2793979,127.2333574
경기도 용인시 처인구 포곡읍 삼계리 555-17,1,37.2793679,127.2329114
경기도 용인시 처인구 포곡읍 삼계리 557-3,1,37.2796538,127.2324387
경기도 용인시 처인구 포곡읍 삼계리 557-5,1,37.2793099,127.2322167
경기도 용인시 처인구 포곡읍 삼계리 557-4,1,37.2793007,127.2321515
경기도 용인시 처인구 포곡읍 삼계리 666-10,1,37.2788977,127.2313862
경기도 용인시 처인구 포곡읍 삼계리 556-2,1,37.2789692,127.2325645
경기도 용인시 처인구 포곡읍 삼계리 561-5,1,37.2793987,127.2321515
경기도 용인시 처인구 포곡읍 삼계리 560-1,1,37.2796608,127.2324963
경기도 용인시 처인구 포곡읍 삼계리 490-24,1,37.280695,127.2332797
경기도 용인시 처인구 포곡읍 삼계리 490-13,1,37.2814988,127.2335382
경기도 용인시 처인구 포곡읍 삼계리 62-5,1,37.302979,127.2344848
경기도 용인시 처인구 포곡읍 삼계리 62-6,1,37.3029773,127.2344848
경기도 용인시 처인구 포곡읍 삼계리 64-6,1,37.3037451,127.2334138
경기도 용인시 처인구 포곡읍 삼계리 64-2,1,37.3037978,127.233063
경기도 용인시 처인구 포곡읍 삼계리 85-1,1,37.2965143,127.2340743
경기도 용인시 처인구 포곡읍 삼계리 86-1,1,37.2963261,127.2342072
경기도 용인시 처인구 포곡읍 삼계리 105-1,1,37.2960942,127.2347798
경기도 용인시 처인구 포곡읍 삼계리 151,1,37.2956636,127.2390439
경기도 용인시 처인구 포곡읍 삼계리 174번지,1,37.2966137,127.2424293
경기도 용인시 처인구 포곡읍 삼계리 121,1,37.2973878,127.2366804
경기도 용인시 처인구 포곡읍 삼계리 83-2,1,37.2967523,127.2345438
경기도 용인시 처인구 포곡읍 삼계리 106-2,1,37.2965449,127.2345233
경기도 용인시 처인구 포곡읍 삼계리 84-1,1,37.2967477,127.2339246
경기도 용인시 처인구 포곡읍 삼계리 107-6,1,37.2961912,127.235251
경기도 용인시 처인구 포곡읍 삼계리 106-5,1,37.2963972,127.2349081
경기도 용인시 처인구 포곡읍 삼계리 83-5,1,37.2969402,127.2343501
경기도 용인시 처인구 포곡읍 삼계리 81-1,1,37.2974571,127.2339692
경기도 용인시 처인구 포곡읍 삼계리 83-8,1,37.2972623,127.234058
경기도 용인시 처인구 포곡읍 삼계리 82-3,1,37.2971954,127.2334001
경기도 용인시 처인구 포곡읍 신원리 325번지,1,37.3092146,127.22211
경기도 용인시 처인구 포곡읍 신원리 121,1,37.3086299,127.2231136
경기도 용인시 처인구 포곡읍 신원리 118-6,1,37.3079719,127.2225222
경기도 용인시 처인구 포곡읍 신원리 117-1,1,37.3078503,127.2236485
경기도 용인시 처인구 포곡읍 신원리 411,1,37.3061116,127.2216329
경기도 용인시 처인구 포곡읍 신원리 410-2,1,37.305615,127.2215823
경기도 용인시 처인구 포곡읍 신원리 414,1,37.3054771,127.2210429
경기도 용인시 처인구 포곡읍 신원리 400,1,37.3071616,127.2229148
경기도 용인시 처인구 포곡읍 신원리 397-3,1,37.3069873,127.2219651
경기도 용인시 처인구 포곡읍 둔전리 269-1,1,37.2733807,127.2252971
경기도 용인시 처인구 포곡읍 둔전리 269-1,1,37.2733792,127.2252926
경기도 용인시 처인구 포곡읍 둔전리 72-6,1,37.2733319,127.227256
경기도 용인시 처인구 포곡읍 둔전리 72-6,1,37.2733319,127.227256
경기도 용인시 처인구 포곡읍 둔전리 72-6,1,37.2733319,127.227256
경기도 용인시 처인구 포곡읍 신원리 429,1,37.3051529,127.2212502
경기도 용인시 처인구 포곡읍 신원리 80-2,1,37.2749245,127.2285063
경기도 용인시 처인구 포곡읍 신원리 578,1,37.2763733,127.2295853
경기도 용인시 처인구 포곡읍 삼계리 532,1,37.2756134,127.2301838
경기도 용인시 처인구 포곡읍 삼계리 533-1,1,37.2758279,127.2303069
경기도 용인시 처인구 포곡읍 둔전리 84-6,1,37.2759831,127.2289463
경기도 용인시 처인구 포곡읍 둔전리 80-1,1,37.2753018,127.2288693
경기도 용인시 처인구 포곡읍 둔전리 84-37,1,37.2761669,127.2287186
경기도 용인시 처인구 포곡읍 둔전리 84-28,1,37.2757163,127.2283178
경기도 용인시 처인구 포곡읍 둔전리 84-20,1,37.2758573,127.2279209
경기도 용인시 처인구 포곡읍 둔전리 84-23,1,37.2757412,127.2280722
경기도 용인시 처인구 포곡읍 둔전리 579-6,1,37.2769085,127.2287454
경기도 용인시 처인구 포곡읍 삼계리 533-2,1,37.2757969,127.2304715
경기도 용인시 처인구 포곡읍 삼계리 535-4,1,37.2751498,127.2313179
경기도 용인시 처인구 포곡읍 삼계리 528-3,1,37.2744893,127.2322543
경기도 용인시 처인구 포곡읍 삼계리 535-8,1,37.2751618,127.2319002
경기도 용인시 처인구 포곡읍 삼계리 535-10,1,37.2748712,127.2317315
경기도 용인시 처인구 포곡읍 삼계리 574-3,1,37.2769253,127.2308174
경기도 용인시 처인구 포곡읍 삼계리 545,1,37.2774239,127.231889
경기도 용인시 처인구 포곡읍 삼계리 544-3,1,37.2773797,127.2323146
경기도 용인시 처인구 포곡읍 삼계리 547-8,1,37.2776817,127.2326504
경기도 용인시 처인구 포곡읍 삼계리 547-4,1,37.2774585,127.231889
경기도 용인시 처인구 포곡읍 삼계리 666-6,1,37.2776574,127.2316696
경기도 용인시 처인구 포곡읍 삼계리 666-8,1,37.2785417,127.2318636
경기도 용인시 처인구 포곡읍 삼계리 550-9,1,37.2785809,127.2327393
경기도 평택시 합정동 778,1,36.990969,127.102578
경기도 용인시 처인구 포곡읍 삼계리 550-6,1,37.2787888,127.2329096
경기도 용인시 처인구 포곡읍 삼계리 551,1,37.2790637,127.233267
경기도 용인시 처인구 포곡읍 삼계리 550-3,1,37.278694,127.2333391
경기도 용인시 처인구 포곡읍 삼계리 552-2,1,37.2795645,127.2340558
경기도 용인시 처인구 포곡읍 신원리 307,1,37.312537,127.2218014
경기도 용인시 처인구 포곡읍 신원리 300,1,37.3116795,127.2215518
경기도 용인시 처인구 포곡읍 신원리 340-2,1,37.3110665,127.2208402
경기도 용인시 처인구 포곡읍 신원리 224,1,37.3171933,127.2200384
경기도 용인시 처인구 포곡읍 신원리 252-30,1,37.3141914,127.2187084
경기도 용인시 처인구 포곡읍 신원리 241-6,1,37.3151108,127.2186665
경기도 용인시 처인구 포곡읍 신원리 241-2,1,37.3152713,127.2182005
경기도 용인시 처인구 포곡읍 신원리 240-5,1,37.3154118,127.2177342
경기도 용인시 처인구 포곡읍 신원리 528-5,1,37.3170723,127.2165782
경기도 용인시 처인구 포곡읍 신원리 536-3,1,37.3178727,127.2157023
경기도 용인시 처인구 포곡읍 신원리 산20,1,37.3218808,127.2146226
경기도 용인시 처인구 포곡읍 신원리 523,1,37.3164357,127.2144203
경기도 용인시 처인구 포곡읍 신원리 508,1,37.3154676,127.213364
경기도 용인시 처인구 포곡읍 신원리 514-3,1,37.3164319,127.2126032
경기도 용인시 처인구 포곡읍 신원리 514-10,1,37.3168672,127.2125876
경기도 용인시 처인구 포곡읍 신원리 514-5,1,37.316953,127.2122487
경기도 평택시 합정동 778,1,36.990969,127.102578
경기도 용인시 처인구 포곡읍 신원리 516-1,1,37.3170879,127.2121214
경기도 용인시 처인구 포곡읍 신원리 517,1,37.3177915,127.2119966
경기도 용인시 처인구 포곡읍 신원리 574,1,37.3171556,127.2114436
경기도 용인시 처인구 포곡읍 신원리 575-2,1,37.3170772,127.2111186
경기도 용인시 처인구 포곡읍 신원리 570,1,37.3175274,127.2106835
경기도 용인시 처인구 포곡읍 신원리 587-2,1,37.3167716,127.209418
경기도 용인시 처인구 포곡읍 신원리 587-3,1,37.3167381,127.209418
경기도 용인시 처인구 포곡읍 신원리 588,1,37.316874,127.209181
경기도 용인시 처인구 포곡읍 신원리 602-1,1,37.3164702,127.2088646
경기도 용인시 처인구 포곡읍 신원리 625-2,1,37.3158073,127.207996
경기도 용인시 처인구 포곡읍 신원리 621-4,1,37.3158411,127.2077379
경기도 용인시 처인구 포곡읍 신원리 606,1,37.3164682,127.2074407
경기도 용인시 처인구 포곡읍 신원리 595-1,1,37.317162,127.2071131
경기도 용인시 처인구 포곡읍 신원리 594-1,1,37.3171426,127.2069793
경기도 용인시 처인구 포곡읍 신원리 583,1,37.3160824,127.2101527
경기도 용인시 처인구 포곡읍 신원리 609-3,1,37.3160046,127.2106694
경기도 용인시 처인구 포곡읍 신원리 610-1,1,37.3161835,127.2108934
경기도 용인시 처인구 남사면 창리 249,1,37.1520479,127.1851737
경기도 용인시 처인구 남사면 창리 271,1,37.1499678,127.1853874
경기도 용인시 처인구 남사면 창리 275-1,1,37.1481695,127.1872753
경기도 용인시 처인구 남사면 창리 856-9,1,37.1468912,127.1874578
경기도 의왕시 청계동 869,1,37.4067401,127.030437
경기도 용인시 처인구 남사면 창리 92,1,37.1406068,127.1803886
경기도 용인시 처인구 남사면 창리 328-1,1,37.1409242,127.1806779
경기도 용인시 처인구 남사면 창리 56,1,37.1503014,127.1920144
경기도 용인시 처인구 남사면 창리 474-29,1,37.1290044,127.1809637
경기도 용인시 처인구 남사면 창리 474-1,1,37.1299697,127.1798279
경기도 용인시 처인구 남사면 창리 474-6,1,37.1298821,127.180189
경기도 용인시 처인구 남사면 창리 474-2,1,37.129835,127.1798856
경기도 용인시 처인구 남사면 창리 474-25,1,37.1303927,127.1797446
경기도 용인시 처인구 남사면 창리 471,1,37.1311973,127.1788243
경기도 용인시 처인구 남사면 창리 469,1,37.1317641,127.1786944
경기도 용인시 처인구 남사면 창리 426,1,37.1322559,127.1794431
경기도 용인시 처인구 남사면 창리 424,1,37.1327489,127.1790664
경기도 용인시 처인구 남사면 창리 420-1,1,37.133326,127.1791164
경기도 용인시 처인구 남사면 창리 420-2,1,37.1334507,127.1789013
경기도 용인시 처인구 남사면 창리 420-4,1,37.1331609,127.1787018
경기도 용인시 처인구 남사면 창리 413,1,37.133821,127.1790323
경기도 용인시 처인구 남사면 창리 410,1,37.1347392,127.1788986
경기도 용인시 처인구 남사면 창리 407,1,37.1353677,127.1785542
경기도 용인시 처인구 남사면 창리 603,1,37.1360032,127.1779395
경기도 용인시 처인구 남사면 창리 612,1,37.1362319,127.1784323
경기도 용인시 처인구 남사면 창리 249 부근,1,37.1525579,127.1846391
경기도 용인시 처인구 남사면 창리 622-2,1,37.1377885,127.1767947
경기도 평택시 합정동 778,1,36.990969,127.102578
경기도 용인시 처인구 남사면 창리 619-1,1,37.1377354,127.1769416
경기도 용인시 처인구 남사면 창리 615,1,37.1376487,127.1774265
경기도 용인시 처인구 남사면 창리 617-2 부근,1,37.1379744,127.1776143
경기도 용인시 처인구 남사면 창리 614 부근,1,37.1373687,127.1773395
경기도 용인시 처인구 남사면 창리 611 부근,1,37.1371267,127.1775222
경기도 용인시 처인구 남사면 창리 611 부근,1,37.1367866,127.1778635
경기도 용인시 처인구 남사면 창리 606 부근,1,37.136725,127.1767724
경기도 용인시 처인구 남사면 창리 510-2 부근,1,37.138744,127.1768406
경기도 용인시 처인구 남사면 창리 312 부근,1,37.140154,127.1761613
경기도 용인시 처인구 남사면 창리 312 부근,1,37.1403073,127.1761709
경기도 용인시 처인구 남사면 창리 313-2,1,37.1400877,127.1756893
경기도 용인시 처인구 남사면 창리 651-1,1,37.1387025,127.1760532
경기도 용인시 처인구 남사면 봉무리 562,1,37.1197288,127.1548106
경기도 용인시 처인구 남사면 창리 474-22 부근,1,37.1296826,127.1800111
경기도 용인시 처인구 남사면 아곡리 460-3,1,37.1408638,127.1681056
경기도 용인시 처인구 남사면 아곡리 155,1,37.1452116,127.1687334
경기도 용인시 처인구 남사면 봉명리 810-24,1,37.1162537,127.1302965
경기도 용인시 처인구 남사면 진목리 393-6,1,37.1016371,127.1339397
경기도 용인시 처인구 남사면 완장리 688-1,1,37.1603552,127.1771922
경기도 용인시 처인구 남사면 완장리 697-1,1,37.1598517,127.177344
경기도 용인시 처인구 남사면 완장리 773-3,1,37.1561062,127.1765064
경기도 용인시 처인구 남사면 완장리 645-10,1,37.1555064,127.1757811
경기도 용인시 처인구 남사면 완장리 758-1,1,37.159258,127.1762021
경기도 용인시 처인구 남사면 완장리 758-1,1,37.1590762,127.1759676
경기도 용인시 처인구 남사면 완장리 646-3,1,37.1562187,127.1758297
경기도 용인시 처인구 남사면 완장리 486-16,1,37.1534865,127.1755666
경기도 용인시 처인구 남사면 완장리 776-82,1,37.1541409,127.1750754
경기도 용인시 처인구 남사면 완장리 610-4,1,37.1530988,127.1742424
경기도 용인시 처인구 남사면 방아리 1083,1,37.0961857,127.1770867
경기도 용인시 처인구 남사면 방아리 1083,1,37.0962247,127.1775138
경기도 용인시 처인구 남사면 방아리 759-3,1,37.1137087,127.1778314
경기도 용인시 처인구 남사면 방아리 758,1,37.1137053,127.1773363
경기도 용인시 처인구 남사면 방아리 758부근,1,37.1137739,127.1768293
경기도 용인시 처인구 남사면 창리 293,1,37.1447461,127.1874019
경기도 용인시 처인구 남사면 창리 산31,1,37.153431,127.1963943
경기도 용인시 처인구 남사면 창리 293-1,1,37.14572,127.1875041
경기도 용인시 처인구 남사면 창리 292,1,37.1461169,127.1875674
경기도 용인시 처인구 남사면 창리 산57-1,1,37.1493747,127.1882531
경기도 용인시 처인구 남사면 창리 276-1,1,37.1479301,127.189169
경기도 용인시 처인구 남사면 창리 68-3,1,37.1483463,127.1907406
경기도 용인시 처인구 남사면 창리 70-1,1,37.1491093,127.1902935
경기도 용인시 처인구 남사면 창리 56,1,37.1500777,127.1922419
경기도 용인시 처인구 남사면 창리 56-1,1,37.1503872,127.1927002
경기도 용인시 처인구 남사면 창리 21,1,37.1524478,127.1935902
경기도 용인시 처인구 남사면 창리 94-2,1,37.1526218,127.1940049
경기도 용인시 처인구 남사면 창리 90-2,1,37.1532304,127.194719
경기도 용인시 처인구 남사면 창리 113,1,37.1538727,127.1950837
경기도 용인시 처인구 남사면 창리 114,1,37.1541875,127.1949903
경기도 용인시 처인구 남사면 창리 116,1,37.1539423,127.1947114
경기도 용인시 처인구 남사면 창리 16,1,37.1562012,127.1956219
경기도 용인시 처인구 남사면 창리 16,1,37.1564731,127.1958442
경기도 용인시 처인구 남사면 창리 120,1,37.1572654,127.1944173
경기도 용인시 처인구 남사면 창리 114,1,37.1584956,127.193785
경기도 용인시 처인구 남사면 창리 137,1,37.1601177,127.1924731
경기도 용인시 처인구 남사면 창리 162-1,1,37.1601303,127.190345
경기도 용인시 처인구 남사면 창리 168,1,37.1603651,127.1904213
경기도 용인시 처인구 남사면 창리 169,1,37.160609,127.1905088
경기도 용인시 처인구 남사면 창리 162-1,1,37.1601303,127.190345
경기도 용인시 처인구 남사면 창리 212,1,37.1594855,127.1882915
경기도 용인시 처인구 남사면 창리 213,1,37.1596302,127.1883688
경기도 용인시 처인구 남사면 창리 214-3,1,37.1591809,127.1885537
경기도 용인시 처인구 남사면 창리 649-2,1,37.1390359,127.1760496
경기도 용인시 처인구 남사면 완장리 153-9,1,37.1719694,127.1809289
경기도 용인시 처인구 남사면 완장리 153-7,1,37.1723221,127.1811165
경기도 용인시 처인구 남사면 완장리 155-2,1,37.1720016,127.1816718
경기도 용인시 처인구 남사면 완장리 276,1,37.1715521,127.181823
경기도 용인시 처인구 남사면 완장리 277-2,1,37.1717157,127.1820352
경기도 용인시 처인구 남사면 완장리 810,1,37.1722761,127.1822769
경기도 용인시 처인구 남사면 완장리 158-2,1,37.1727616,127.182114
경기도 용인시 처인구 남사면 완장리 156-1,1,37.1726862,127.1816419
경기도 용인시 처인구 남사면 완장리 167부근,1,37.1754176,127.1817926
경기도 용인시 처인구 남사면 완장리 51-1,1,37.1761139,127.1821455
경기도 용인시 처인구 남사면 완장리 21-1부근,1,37.1806605,127.1789545
경기도 용인시 처인구 남사면 완장리 611-2,1,37.1610841,127.177038
경기도 용인시 처인구 남사면 완장리 629부근,1,37.1620707,127.1763743
경기도 용인시 처인구 남사면 완장리 659,1,37.1634464,127.1759428
경기도 용인시 처인구 남사면 완장리 574-5,1,37.1637894,127.174723
경기도 용인시 처인구 남사면 완장리 754-1,1,37.1644869,127.1739498
경기도 용인시 처인구 남사면 완장리 753-1,1,37.1642317,127.1735472
경기도 용인시 처인구 남사면 완장리 598-1부근,1,37.1625621,127.1744774
경기도 용인시 처인구 남사면 완장리 592-4,1,37.1628371,127.1738439
경기도 용인시 처인구 남사면 완장리 592-2부근,1,37.1634412,127.1739049
경기도 용인시 처인구 남사면 완장리 756-16,1,37.1640844,127.1730985
경기도 용인시 처인구 남사면 완장리 74부근,1,37.1759452,127.1785888
경기도 용인시 처인구 남사면 완장리 537-2,1,37.1653959,127.1712151
경기도 용인시 처인구 남사면 완장리 457-1,1,37.1632087,127.1741551
경기도 용인시 처인구 남사면 완장리 875,1,37.1705374,127.1655176
경기도 용인시 처인구 남사면 완장리 913,1,37.1669395,127.1690139
경기도 용인시 처인구 남사면 완장리 361-2,1,37.1686379,127.1696371
경기도 용인시 처인구 남사면 완장리 864,1,37.1682295,127.169225
경기도 용인시 처인구 남사면 완장리 366-6,1,37.1682885,127.1686388
경기도 용인시 처인구 남사면 완장리 366-3,1,37.1684188,127.1679392
경기도 용인시 처인구 남사면 완장리 369-1,1,37.1686597,127.1675988
경기도 용인시 처인구 남사면 완장리 920,1,37.1666815,127.168206
경기도 용인시 처인구 남사면 완장리 435부근,1,37.1669589,127.1679327
경기도 용인시 처인구 남사면 완장리 920,1,37.1672449,127.1675918
경기도 용인시 처인구 남사면 완장리 435부근,1,37.1676288,127.1670809
경기도 용인시 처인구 남사면 완장리 435부근,1,37.1682319,127.1669842
경기도 용인시 처인구 남사면 완장리 435부근,1,37.1688536,127.1669774
경기도 용인시 처인구 남사면 완장리 산120-6,1,37.169244,127.167401
경기도 용인시 처인구 남사면 완장리 386,1,37.1702878,127.1659032
경기도 용인시 처인구 남사면 완장리 120,1,37.1734897,127.1701809
경기도 용인시 처인구 남사면 완장리 388-1,1,37.170841,127.1651201
경기도 용인시 처인구 남사면 완장리 769-1,1,37.1632727,127.1716999
경기도 용인시 처인구 남사면 완장리 772-2,1,37.1636044,127.1714598
경기도 용인시 처인구 남사면 아곡리 232-6,1,37.1512243,127.1677671
경기도 용인시 처인구 남사면 아곡리 182-3,1,37.149084,127.1709651
경기도 용인시 처인구 남사면 원암리 243-3,1,37.0954331,127.1445395
경기도 용인시 처인구 남사면 북리 101 부근,1,37.1395633,127.1549392
경기도 용인시 처인구 남사면 아곡리 39-2부근,1,37.148295,127.1741257
경기도 용인시 처인구 남사면 아곡리 53-1,1,37.1480863,127.1765144
경기도 용인시 처인구 남사면 아곡리 41-1부근,1,37.1496082,127.1737737
경기도 용인시 처인구 남사면 아곡리 26-1,1,37.1500161,127.1754128
경기도 용인시 처인구 남사면 아곡리 26,1,37.1497536,127.1752468
경기도 용인시 처인구 남사면 완장리 산1부근,1,37.1507929,127.1769805
경기도 용인시 처인구 남사면 완장리 776-19,1,37.1551855,127.1775746
경기도 용인시 처인구 남사면 완장리 776-21,1,37.1550191,127.1782744
경기도 용인시 처인구 남사면 완장리 586,1,37.1544927,127.1790344
경기도 용인시 처인구 남사면 완장리 587부근,1,37.1541138,127.1802769
경기도 용인시 처인구 남사면 완장리 583-4부근,1,37.1548713,127.1790528
경기도 용인시 처인구 남사면 완장리 776-25,1,37.1539122,127.178489
경기도 용인시 처인구 남사면 완장리 583-4,1,37.1549814,127.1793331
경기도 용인시 처인구 남사면 완장리 776-20,1,37.1554069,127.1783265
경기도 용인시 처인구 남사면 완장리 577-1,1,37.1557528,127.1788294
경기도 용인시 처인구 남사면 완장리 582-2,1,37.1553764,127.1791149
경기도 용인시 처인구 남사면 완장리 582-1,1,37.1554785,127.1795529
경기도 용인시 처인구 남사면 완장리 573-3,1,37.1561993,127.1795339
경기도 용인시 처인구 남사면 완장리 573-7,1,37.1564154,127.179509
경기도 용인시 처인구 남사면 완장리 726-2,1,37.1573797,127.1795324
경기도 용인시 처인구 남사면 완장리 573-1,1,37.1569492,127.1798185
경기도 용인시 처인구 남사면 완장리 776-14,1,37.1560914,127.1782741
경기도 용인시 처인구 남사면 완장리 775-2,1,37.1562673,127.1776417
경기도 용인시 처인구 남사면 완장리 775-1,1,37.1567017,127.1779185
경기도 용인시 처인구 남사면 완장리 707-2,1,37.1592091,127.1782517
경기도 용인시 처인구 남사면 완장리 707-1,1,37.1591683,127.1788601
경기도 용인시 처인구 남사면 완장리 548-7,1,37.1598392,127.1794496
경기도 용인시 처인구 남사면 완장리 547,1,37.1594371,127.1799493
경기도 용인시 처인구 남사면 완장리 548-2,1,37.1587783,127.1797988
경기도 용인시 처인구 남사면 완장리 493부근,1,37.166617,127.1770456
경기도 용인시 처인구 남사면 완장리 682,1,37.1616101,127.1788225
경기도 용인시 처인구 남사면 완장리 678부근,1,37.1624218,127.1789263
경기도 용인시 처인구 남사면 완장리 526-5,1,37.1630848,127.1796735
경기도 용인시 처인구 남사면 완장리 640-1,1,37.163365,127.1772047
경기도 용인시 처인구 남사면 완장리 508-2,1,37.1660669,127.1782902
경기도 용인시 처인구 남사면 완장리 309-3,1,37.1679385,127.1792045
경기도 용인시 처인구 남사면 완장리 267-2,1,37.1699784,127.1809954
경기도 용인시 처인구 남사면 완장리 269-4,1,37.1702593,127.1812176
경기도 용인시 처인구 남사면 완장리 277-5,1,37.1709797,127.1811423
